title,date,description
"Over $9m lost in November phishing scams affecting 9.2k victims, data shows",2024-12-03 08:53:00,"November’s phishing scams led to a staggering $9.38 million in losses, impacting over 9,200 victims, with one individual losing $661,000 in stETH within minutes. Phishing scams in November cost crypto users $9.38 million, according to ScamSniffer’s latest calculations, with more…"
"Clipper DEX liquidity pools exploited for $450,000",2024-12-02 09:12:00,"Decentralized exchange Clipper was exploited for roughly $450,000 after an attacker exploited two of the protocol’s liquidity pools on the Optimism and Base blockchains.  At 4 am UTC on Dec. 1, an attacker manipulated Clipper’s withdrawal function, exploiting its ability…"
Could Hyperliquid’s HYPE token hit $10 after its airdrop?,2024-11-29 14:59:00,"Hyperliquid price surged significantly on heavy volume following its anticipated airdrop. Hyperliquid (HYPE) token spiked to $4.56 from an intraday low of $3.81, boosting its market capitalization to $1.5 billion and fully diluted valuation to $4.58 billion. This rally pushed…"
6 tokens that could turn $600 into $18000 in the next 60 days,2024-11-29 13:46:00,"Six altcoins, including Rexas Finance and Shiba Inu, could turn a $600 investment into $18,000 in just 60 days as the crypto market heats up. #partnercontent"
Non-custodial debit card startup Bleap led by Revolut alumni raises $2.3m,2024-11-28 13:39:00,"Crypto startup Bleap, founded by ex-Revolut employees, has bagged in $2.3 million to make it easier to spend crypto with debit cards. Bleap, a U.K.-based blockchain startup building a wallet-connected debit card, has raised $2.3 million in pre-seed funding led…"
Uniswap breaks new record-high with $38b monthly volume,2024-11-28 10:21:00,"Uniswap’s monthly volume surged up to $38 billion across a number of Ethereum layer-2 platforms, surpassing its previous highest volume in March. For the first time in crypto history, Uniswap(UNI) has reached a monthly volume of $38 billion in November…"
6 cryptocurrencies to look out for in 2025 other than Bitcoin,2024-11-27 20:57:00,"As Bitcoin hits new highs, these six cryptocurrencies also look set for significant gains in 2025. #partnercontent"
These 5 cryptos primed for explosive growth by 2025: Potential to turn $1K Into $1M,2024-11-27 14:34:00,"Five cryptocurrencies could turn $1,000 into $1M by 2025. Explore digital assets poised for explosive growth and big returns. #partnercontent"
Ondo integrates LayerZero for multi-chain USDY support,2024-11-26 20:43:00,"Ondo Finance, a tokenized real-world asset platform, has integrated LayerZero’s interoperability protocol for multi-chain transfers of its tokenized assets. According to an announcement, Ondo (ONDO) will tap into LayerZero (ZRO)’s technology to expand the reach of its U.S. Dollar Yield…"
"Base, the Ethereum-base L-2 network, reached an all time high by hitting over 9.2M in daily transaction count",2024-11-26 11:30:00,"Base, Coinbase’s Layer 2 network, which runs on Ethereum, has hit an all-time high of 9.2 million in daily transaction count."
Potential to turn $250 into $2 million with these altcoin market leaders,2024-11-25 18:31:00,Discover top altcoins transforming small investments into life-changing gains in the fast-paced crypto world. #partnercontent
Uniswap price to see “explosive rally”: can UNI hit $100?,2024-11-25 16:07:00,"Uniswap price rose for five consecutive days as crypto analysts predicted further upside potential. The Uniswap (UNI) token reached $12.37 on Monday, Nov. 25, marking its highest level since April 1. This represents a gain of over 150% from its…"
Solana’s monthly DEX volume surpassed $100b for first time ever,2024-11-25 14:09:00,"Solana has surpassed the $100 billion threshold for monthly decentralized exchange trading volume for the first time in crypto history. Throughout November 2024, Solana(SOL) DEX volume reached $109.73 billion, surpassing other major cryptocurrency chains like Base (BASE), Ethereum(ETH) and BSC(BNB).…"
Crypto millionaires will be made by April 2025: 6 coins to hold,2024-11-22 19:10:00,"Crypto markets are heating up, and these 6 coins could make millionaires by April 2025. #partnercontent"
Affordable bull run picks: 5 cryptos under $1 poised for explosive growth,2024-11-22 15:24:00,"5 low-cost cryptocurrencies under $1 are poised for explosive growth, offering big returns without hefty investments.#patnercontent"
CFTC advisory committee recommends use of tokenized assets as collateral,2024-11-21 22:38:00,An advisory committee of the Commodity Futures Trading Commission has voted in favor of allowing tokenized assets to be used as collateral for margin trading. The CFTC’s Global Markets Advisory Committee forwarded the recommendation around these blockchain or distributed ledger…
Circle’s USDC to launch on Aptos with Stripe adding support,2024-11-21 15:03:00,"Aptos Foundation announced that Circle’s USDC stablecoin and Cross-Chain Transfer Protocol will launch on the Aptos blockchain.  Along with this launch, Stripe is also adding support for Aptos (APT) in its crypto payment products, a move aimed at streamlining payments…"
Franklin Templeton crypto index ETF delayed by SEC,2024-11-20 23:05:00,"Franklin Templeton, one of the crypto exchange-traded fund (ETF) issuers, has expressed interest in releasing the crypto index ETF, but the authorities are now delaying it. The Securities and Exchange Commission (SEC) detained the deadline for approving the crypto index…"
Crypto expert explains why BONK price could go parabolic,2024-11-20 15:07:00,"Bonk price continued its strong rally, reaching an all-time high of $0.000060, making it one of the top-performing meme coins. Bonk (BONK) was trading at $0.0000543, up by over 39,166% from its all-time low, giving it a market capitalization of…"
Pump.fun clone Emojicoin goes live on Aptos blockchain,2024-11-20 10:11:00,"Aptos, the blockchain network backed by a16z, has seen its first pump.fun clone emerge, as meme coin mania continues to thrive. Emojicoin, a new platform built on a Move-based blockchain, has gone live on the Aptos (APT) blockchain, offering users…"
Could IOTA price surge to $1 ahead of the Rebased upgrade?,2024-11-19 14:53:00,"IOTA price soared to $0.2153 on Monday, Nov. 19, after developers unveiled the next upgrade for the distributed ledger network. IOTA (IOTA) pulled back on Tuesday, falling to $0.1760 and nearing a technical bear market. This decline brought its market…"
"From BTC’s explosive 115% rally to SOL: 5 cryptos ready to deliver 20,000% growth",2024-11-19 14:03:00,"Major rallies reignite interest in the crypto market as investors hunt for the next big winners, with XYZVerse leading the pack as a promising sports-themed memecoin. #partnercontent"
Altseason breakout: 5 cryptos to buy now for massive returns by year-end,2024-11-18 18:50:00,"Altseason is here, and these five breakout cryptos—including sports-meme sensation XYZVerse—are primed for potential 10,000% gains by year-end. #partnercontent"
"Altcoin frenzy: A $1,000 investment today could grow to $1 million by the end of 2025",2024-11-18 17:44:00,"The crypto market buzzes as altcoins show potential for massive growth, turning small investments into fortunes by 2025. #partnercontent"
"Ethereum price is on track to hit $10k, crypto analyst predicts",2024-11-18 14:09:00,"Ethereum’s price has pulled back in recent days as some whales continue to sell their tokens. Ethereum (ETH) retreated to $3,058 on Monday, Nov. 18, from this month’s high of $3,445. This retreat means that it has moved into a…"
"Whales back Ethereum, XRP, and XYZVerse: Insights into their top picks",2024-11-18 13:25:00,"Crypto giants like Ethereum and XRP draw whale interest, but newcomer XYZVerse, merging sports fandom with meme culture, is catching eyes for its explosive growth potential. #partnercontent"
"This emerging DeFi token promises a staggering 28,000% return",2024-11-16 19:51:00,"A new DeFi token challenges Ethereum’s dominance, drawing attention with its promise of 28,000% returns and game-changing potential. #partnercontent"
3 promising cryptos ready to soar if Bitcoin hits $100k by year-end,2024-11-16 19:24:00,"As Bitcoin nears record highs, altcoins like XYZVerse, the all-sport memecoin, could see exponential growth in a surging market. #partnercontent"
Ondo introduces 24/7 conversions between PayPal USD and OUSG,2024-11-15 15:21:00,"Ondo Finance has introduced instant conversions between its tokenized short-term U.S. treasuries fund and the stablecoin PayPal USD. According to an announcement, investors will soon be able to convert in and out of Ondo’s (ONDO) core product – the Ondo…"
0G ecosystem secures $290m to build decentralized AI operating system,2024-11-13 16:56:00,"Zero Gravity Labs — 0G Labs or 0GL — has raised a substantial $40 million seed investment from major venture capital firms, following a $35 million pre-seed earlier this year.  Alongside this, the 0G Foundation, which oversees the governance of…"
A16z-backed Espresso announces mainnet launch of core product,2024-11-11 15:53:00,"Espresso, a blockchain project focused on cross-chain composability and backed by venture capital firm Andreessen Horowitz, has announced that its confirmation layer is now live on mainnet. The launch follows two years of research and development, five testnets, and integration…"
"DeltaPrime allegedly suffers second attack, losing over $4.7m",2024-11-11 09:48:00,"Crypto broker DeltaPrime has seemingly fallen victim to a $4.7 million hacker attack, for the second time since September. DeltaPrime, a decentralized crypto protocol backed by Avalanche and GSR Markets, has allegedly lost $4.75 million worth of tokens as multiple…"
Market insider picks 5 altcoins that could make 20-year-olds millionaires by 2025,2024-11-09 16:43:00,"Young investors are eyeing five lesser-known altcoins that could skyrocket by 2025, transforming modest investments into wealth. #partnercontent"
"Polkadot price forms a rare pattern, 76% jump possible",2024-11-08 15:07:00,"Polkadot price may be preparing for a major bullish breakout as a rare pattern that has been forming since August nears its completion. Polkadot (DOT), a top layer-1 network, was trading at $4.30 on Friday, Nov. 8 after rising for…"
Low-cap cryptos with high potential: $1K today could turn into $1M by 2025,2024-11-08 14:47:00,"Some lesser-known cryptocurrencies are showing signs of explosive growth, potentially turning small stakes into fortunes by 2025. #partnercontent"
LetsExchange expands cross-chain capabilities with new crypto bridge mode,2024-11-08 12:03:00,"LetsExchange has unveiled crypto bridge, a new exchange mode for its widget. Learn the details of this new feature and how it helps to enhance users’ crypto exchange experience. #partnercontent"
Millionaire-making cryptos: Invest $300 and potentially grow it to $1M by 2025,2024-11-01 16:00:00,A $300 investment in crypto today could potentially grow to $1 million by 2025. Explore promising coins and paths to wealth. #partnercontent
"Ethereum price could slip by 40%, Peter Brandt argues",2024-11-01 14:32:00,"Ethereum price has remained under pressure as exchange reserves rise, ETF inflows stall, and its market share in decentralized finance declines. Ethereum (ETH) was trading at $2,550 on Friday, Nov. 1, down by 37% from its highest level this year.…"
What are smart contracts? From basics to future trends,2024-10-31 19:00:00,"With the advancement of IT technologies and blockchain platforms, a new type of contract has emerged: smart contracts. In this article, we’ll explore smart contracts and how they’re being used today. What are smart contracts? What is a smart contract?…"
Coinbase’s L2 Base welcomes Franklin Templeton’s tokenized fund,2024-10-31 15:33:00,"Coinbase’s Ethereum scaling solution has onboarded its first large wealth manager in Franklin Templeton, the $1.5 trillion Wall Street titan."
VanEck-backed stablecoin AUSD debuts on Injective blockchain,2024-10-31 13:32:00,"Agora’s AUSD, a stablecoin backed by VanEck and held by State Street, now powers cross-market liquidity on the Injective blockchain. Injective (INJ) has added support for AUSD, a U.S. dollar-pegged stablecoin issued by crypto startup Agora, marking a significant step…"
ETH veteran who gained millions on SHIB predicts 100x growth for emerging meme token,2024-10-31 11:26:00,"An Ethereum investor who profited from Shiba Inu is now targeting the meme token Catzilla, predicting a potential 100x surge. #partnercontent"
"This October investment is outperforming top cryptos like Bitcoin, Ethereum, and Solana",2024-10-30 18:33:00,"An unexpected player is outpacing leading cryptocurrencies this October, capturing the crypto community’s attention. #partnercontent"
Polygon crawls back as Polymarket volume spikes,2024-10-29 14:32:00,"Polygon’s price rebounded slightly on Tuesday as the crypto fear and greed index moved back into the greed zone. Polygon (POL), one of the top layer-2 networks, rose to a high of $0.3340, marking a 10% increase from its lowest…"
Pyth Network expands DeFi reach with crypto redemption rate feeds,2024-10-24 19:26:00,"Pyth Network, a top oracle network, has expanded its reach within the decentralized finance market with a new feature dubbed Redemption Rate Feeds. Announced on Oct. 24, the redemption rate feeds, or RRF, provide real-time valuations for liquid staking tokens,…"
Skyfire raises $9.5m to build AI payment network,2024-10-24 16:51:00,"Skyfire, a payments platform founded by former Ripple developers, raised $9.5 million in a seed funding round led by Coinbase Ventures and a16z’s Crypto Startup Accelerator. The company focuses on building a payment infrastructure designed for AI agents, which are…"
"Near token could surge 225%, crypto analyst predicts",2024-10-24 12:57:00,"Near Protocol token remains in a strong bear market after falling by almost 50% from its highest level this year. Near (NEAR) was trading at $4.62 on Oct. 24, as Bitcoin (BTC) and most altcoins remained under pressure. However, Michael…"
Radiant Capital hacker moves $52M worth of crypto funds into Ethereum,2024-10-24 09:01:00,"Blockchain forensic firm PeckShield discovered wallets belonging to Radiant Capital’s exploiter transferred $52 million funds into the Ethereum network. In an Oct. 24 X post, PeckShield reported that addresses linked to the Radiant Capital hacker moved “nearly all stolen funds”…"
Uniswap launches permissionless bridging across nine networks,2024-10-23 17:14:00,"Decentralized exchange Uniswap has launched in-app, permissionless cross-chain bridging for its users, with service available across nine blockchain networks. On Oct. 23, the Uniswap (UNI) team announced that its permissionless cross-chain bridge was now live, bringing the DEX protocol closer…"
Chinese trader helped Lazarus Group launder millions: ZachXBT,2024-10-23 15:43:00,"A Chinese trader helped the North Korea-linked hacker Lazarus Group launder millions of dollars’ worth of stolen cryptocurrencies. Blockchain investigator ZachXBT revealed in a post on X on Oct. 23 that Yicong Wang, a Chinese over-the-counter trader who operated under…"
Nansen: GameFi market set for $301.5b surge amid ecosystem expansion,2024-10-23 13:58:00,"New data indicates that the blockchain gaming market is expected to reach hundreds of billions of dollars by 2030, driven by a robust annual increase. The blockchain gaming sector is on track for significant expansion, with estimates suggesting it could…"
Fraudsters have decided not to operate in TON. But is this a good thing?,2024-10-23 02:48:00,"Crypto scammers using malware to steal digital assets refused to attack TON users. However, things are not so clear-cut. Scam Sniffer experts noted that the operators of a drainer popular among scammers rejected the TON network. In a message published…"
Top 5 Cryptos to watch for potential 10000% growth this November,2024-10-22 17:39:00,"This November, the crypto market may shift as five cryptocurrencies show signs of explosive growth and potential profits. #partnercontent"
Here’s why ApeCoin has suffered a harsh reversal,2024-10-22 13:38:00,"ApeCoin token experienced a sharp reversal on Oct. 22, erasing some of the gains made in the previous five days. ApeCoin (APE), associated with Yuga Labs, the creators of Bored Ape Yacht Club, retreated to $1.44, down by nearly 20%…"
Tapioca Foundation offers $1m bounty to attacker after $4.7m exploit,2024-10-21 10:39:00,"After a $4.7 million exploit hit the DeFi protocol Tapioca DAO, the developers have put up a $1 million bounty for the attacker if they return the remaining funds. On Oct. 20, the Tapioca Foundation sent an on-chain message to…"
"APE surges 50% as investors react to ApeChain launch, major liquidation looms ahead",2024-10-21 07:36:00,"ApeCoin has seen its price surge 50% in the last 24 hours following the launch of its cross-network bridge and other ecosystem developments. ApeCoin (APE), the governance token of the APE ecosystem, rose from $1.21 to $1.53 its six-month high…"
"Turtle-themed Speedy, Bored Ape’s ApeCoin spike over 100%",2024-10-20 17:53:00,"Meme coins Speedy and ApeCoin have both seen their prices pump by over 100% in the last 24 hours. According to current market data, Speedy (SPEEDY) — a meme coin launched on the Fantom blockchain by The GOAT Foundation —…"
What will it take to accomplish real blockchain interoperability? | Opinion,2024-10-19 11:02:00,"Fostering true blockchain interoperability is undoubtedly a challenge, but progress is crucial for the space’s future development."
Top cryptos institutional investors eye in 2024: a glimpse into smart money moves,2024-10-19 07:55:00,Institutional investors are targeting key cryptocurrencies for 2024. Discover which assets are shaping the future of crypto. #partnercontent
What is layer-2 in crypto? What is a layer-2 blockchain?,2024-10-18 10:18:00,"A blockchain contains three main tiers: keeping safety as the top priority, making sure everything works all the time, and letting everyone participate in how a blockchain works. However, when many people use a blockchain at the same time, it…"
Post-mortem reveals stealthy malware injection led to $50m Radiant Capital exploit,2024-10-18 10:04:00,"Radiant Capital attackers used malware to hijack developer wallets and swipe over $50 million in assets. According to Radiant Capital’s post-mortem report, the attack on Oct. 16, 2024, which led to losses upwards of $50 million, was “one of the…"
These altcoins could deliver 100x returns during alt season,2024-10-17 13:55:00,"As alt season approaches, alternative coins like CYBRO show promise for significant growth, attracting investor interest with unique offerings and strong potential returns. #partnercontent"
Circle-backed decentralized exchange Ambient Finance faces front-end hack: Blockaid,2024-10-17 11:05:00,"Analysts at blockchain security firm Blockaid say the front-end of Ambient Finance has allegedly been targeted by hackers. Ambient Finance (formerly CrocSwap), a decentralized cryptocurrency exchange backed by Circle Ventures and Jane Street, has seemingly suffered a front-end hacker attack,…"
Web3 security firm’s mistake exposes victims of $50m exploit to wallet drainer,2024-10-17 08:33:00,"Victims of DeFi lender Radiant Capital’s exploit were thrown into further disarray when a security firm erroneously shared a link to a wallet drainer while attempting to help them. On Oct. 17,  web3 security startup Ancilia was criticized for its…"
Tether added 36.25m USDT users in Q3 2024,2024-10-16 21:56:00,"Tether’s USDT user growth saw its best quarter in Q3 and has increased by 9% on average over the last 12 months, cushioning the firm’s possible expansion into more traditional finance markets. Tether reported that 36.25 million new on-chain USDT…"
Degen is up 223% in 30 days as Base Blockchain DEX volume surges,2024-10-15 13:27:00,"​​Degen, a popular meme coin on the Base Blockchain, has staged a strong rebound, making it one of the best-performing cryptocurrencies.  Degen (DEGEN) has jumped by over 223% in the last 30 days and by 335% from its lowest point…"
Saving Ethereum from itself: Experts weigh in on Vitalik Buterin’s ‘alignment’ plan,2024-10-12 12:09:00,"Will fragmentation tear Ethereum’s booming ecosystem apart? Vitalik Buterin urges “alignment,” but is it too late? Experts share their insights. Buterin suggests ‘alignment’ Over the past few years, Ethereum’s (ETH) ecosystem has expanded rapidly. As of 2024, there are over…"
"ETH, SOL eye new highs; Expert explains why ZircuitDEX is better choice",2024-10-11 16:28:00,"As the crypto market eyes Ethereum and Solana, experts are tipping ZircuitDEX as a smarter investment, with its presale offering massive growth potential. #partnercontent"
Ubisoft to launch its first web3 game on Oasys,2024-10-10 15:36:00,"Ubisoft, the video game developer behind Assassin’s Creed, Brawlhalla, Far Cry, and other hit titles, is stepping into web3 gaming with its first launch on the Oasys blockchain. On Oct. 10, Ubisoft announced that its tactical role-playing game Champions Tactics:…"
Optimism token price is at risk of a bearish breakdown,2024-10-10 14:11:00,"Optimism token remained in a deep bear market as the recent rally of most cryptocurrencies stalled.  Optimism (OP), a leading layer-2 token, was trading at $1.5140 on Oct. 10, down 70% from its highest point this year. One reason Optimism…"
Dragonfly-backed Agora to use Wormhole for AUSD cross-chain expansion,2024-10-10 07:32:00,"Stablecoin issuer Agora has selected Wormhole as the interoperability hub for its stablecoin AUSD. Crypto startup Agora, which raised millions in funding led by Dragonfly, has picked the cross-chain protocol Wormhole as its core interoperability provider for AUSD to expand…"
ZachXBT exposes Murad Mahmudov’s 11 meme coin wallets,2024-10-10 07:30:00,"Web3 investigator ZachXBT reveals what he claims to be 11 Ethereum and Solana wallets belonging to Murad Mahmudov, a crypto trader who has been actively promoting memecoins on his socials. On an Oct. 8 X post, crypto sleuth ZachXBT claimed…"
RedStone brings oracles for Bitcoin staking to expand use cases in defi,2024-10-08 13:15:00,"Blockchain oracle provider RedStone has announced the launch of oracles designed specifically for Bitcoin staking. RedStone, a modular oracle provider, is expanding the list of its available oracles across multiple networks by introducing oracles tailored for Bitcoin (BTC) staking, now…"
Infinex selects Wormhole as primary interoperability solution,2024-10-07 17:10:00,"Decentralized finance platform Infinex will leverage Wormhole’s interoperability solution to bolster its multichain app. According to the latest announcement from Infinex, the integration of Wormhole (W) brings in-app token transfers to Infinex users. With Wormhole Connect, the DeFi platform will…"
"ETH may drop 50%, XRP falls post-SEC appeal—FTT and Cybro could be altcoins’ future",2024-10-05 05:15:00,"Ethereum may face a 50% drop, and XRP declines after an SEC appeal. Meanwhile, FTT and Cybro emerge as promising altcoins. #partnercontent"
IMX price hits key support as Immutable Passport signups surge,2024-10-04 12:44:00,"Immutable X token is on track for its first weekly loss in four weeks despite strong performance of its ecosystem. Immutable X (IMX) retreated to $1.4655 on Oct. 4, its lowest level since Sep. 9, and 22.4% below its highest…"
Veteran strategist warns Bitcoin could dip to $40K; consider Ethereum and Cybro,2024-09-29 03:00:00,"A crypto expert predicts Bitcoin could drop to $40,000. Meanwhile, Ethereum and Cybro are set to challenge its dominance. #partnercontent"
"Solana, Base, Sui DEX volume lead as meme coins rebound",2024-09-28 18:01:00,"Crypto volume staged a strong comeback in centralized and decentralized exchanges as most coins bounced back.  Solana, Base, and Sui’s volume soared According to DeFi Llama data, DEX networks in Solana (SOL), Base, and Sui (SUI) led the recovery, rising…"
Solana and BNB post shy gains while investors add more DTX Exchange amid presale window,2024-09-28 15:00:00,DTX Exchange is outperforming gains recorded by Solana and Binance Coin amid recent market developments. #partnercontent
Another $11b for FTX users as Alameda founder sentenced; SOL surge incoming,2024-09-27 17:00:00,"The founder of Alameda has been sentenced, and FTX users are receiving $11 billion in payments: will this lead to a surge in SOL’s price? #partnercontent"
TON vs DTX: Altcoins under $10 offering better upside than Avalanche,2024-09-26 19:00:00,"Toncoin and Avalanche gain momentum, while the leading DeFi platform DTX Exchange steals the spotlight by securing nearly $3 million in presale. #partnercontent"
"Clock ticking for DTX stage 3 as $2.8m raised from TON, XRP whales",2024-09-26 15:00:00,"As DTX Exchange’s presale stage 3 nears completion, Toncoin and Ripple whales jump in, pushing the total raised amount up to $2.8 million. #partnercontent"
"Q4 pump incoming: SOL, DTX Exchange, SHIB to lead as on-chain metrics rise",2024-09-25 15:00:00,"Investors get ready for the Q4 crypto rally: Solana, DTX Exchange, and Shiba Inu show promising on-chain metrics, signaling significant price increases. #partnercontent"
Chainlink nears make or break price amid strong ecosystem growth,2024-09-25 13:52:00,"Chainlink continued its strong comeback, rising for two consecutive days and reaching its highest point in over four weeks. Chainlink (LINK )jumped to $12.3, up over 53% from its lowest level this year, as its ecosystem and use cases continue…"
"Experts bet on ADA, TRX and new hybrid exchange-based token",2024-09-25 12:00:00,"With “Uptober” around the corner and a bull run anticipated, Cardano, TRON, and the emerging DTX Exchange are positioned as top picks. #partnercontent"
XRP faces abandonment while ADA investors jump to fast-gaining altcoins,2024-09-24 15:00:00,"As Bitcoin holds above $64k after the Fed rate cut, investors are shifting focus to DTX Exchange, while Ripple and Cardano struggle to break out. #partnercontent"
"Ondo price boosted by rising assets, OUSG’s Sky application",2024-09-24 14:35:00,"Ondo Finance’s token continued recovering after the developers submitted a proposal to bring the OUSG stablecoin to Sky, formerly MakerDAO.  Ondo Finance (ONDO) rose for the second consecutive day, reaching a high of $0.7500, its highest level since Aug. 25. …"
"DTX Exchange builds excitement with $2.67m presale as TON, XRP whales load up",2024-09-23 07:59:00,"Toncoin and Ripple enjoy massive inflow as market conditions settle; meanwhile, the DTX Exchange soars with a $2.67 million bullish presale rally. #partnercontent"
Solana flips Ethereum on key metric as NFT sales jump,2024-09-21 15:29:00,"Solana flipped Ethereum in its 24-hour volume in the decentralized exchange industry as most of its meme coins jumped. According to DeFi Llama, Solana (SOL) DEX networks handled over $845 million in the last 24 hours, bringing the weekly volume…"
"TON, ETH holders are betting big on this hidden gem for huge returns",2024-09-20 16:00:00,Big-time Toncoin and Ethereum holders are turning to a new hidden crypto gem that could rise by 30x in the crypto space. #partnercontent
SOL prediction for Q4; XRP and new hybrid exchange protocol gain attention,2024-09-19 20:30:00,"Solana is set to close the year above $250. Meanwhile, investors are attracted to XRP and DTX Exchange thanks to their budget-friendliness and growth prospects. #partnercontent"
Wintermute to launch Polymarket competitor with Chaos Labs,2024-09-17 17:29:00,"Wintermute plans to foray into the on-chain prediction market, with its first betting pool focused on the U.S. presidential elections. The crypto trading firm and market maker Wintermute disclosed ongoing work on an on-chain betting platform, OutcomeMarket. The decentralized protocol…"
The Graph upgrades tooling for Solana devs to accelerate dApp deployment,2024-09-16 20:09:00,"The Graph, a decentralized protocol for blockchain data indexing and access, has introduced key upgrades aimed at enhancing the decentralized applications ecosystem on Solana. A press release shared with crypto.news on Sept. 16 states that The Graph (GRT) has upgraded…"
Ethereum price drops to a 41-month low against Bitcoin,2024-09-16 13:40:00,"Ethereum continued its freefall against Bitcoin, falling to its lowest level since April 2021. It has dropped by over 55% from its highest point in 2021. Ether’s sell-off is accelerating Ethereum (ETH) was trading at 0.039 BTC, down by 24%…"
Merge Madrid: a few days away from the most disruptive web3 event of the year,2024-09-16 11:38:00,"Merge Madrid, to be held October 8-10 at Palacio de Cibeles, is positioned as a pioneering event in the web3 ecosystem, bringing together Latin American and European perspectives. #pressrelease"
Avalanche-backed borrowing protocol DeltaPrime suffers $4.5m hack,2024-09-16 07:22:00,"Decentralized borrowing protocol DeltaPrime has reportedly suffered a multi-million dollar hack, with suspicions pointing to entities linked to North Korea. DeltaPrime (PRIME), a decentralized borrowing protocol backed by Avalanche and GSR Markets, was hit by a $4 million hack stemming…"
"Base Blockchain active addresses, transactions hit all-time high",2024-09-14 14:16:00,"Base Blockchain, the layer-2 network launched by Coinbase in 2023, is doing well as the ‘crypto winter’ continues. Nansen data shows that the network’s number of users is growing and beating many blockchains like Avalanche (AVAX), Polygon (POL), and Cronos…"
"Polygon rises as Polymarket, Pokemon Cards growth continues",2024-09-13 13:58:00,"Polygon price continued rising this week, helped by the strong performance of Polymarket and Pokemon Cards. Polygon (POL) rose to a high of $0.4200, up by over 12% in the last seven days, bringing its market cap to over $1.3…"
"Nervos Network’s CKB rockets, but gains could be limited",2024-09-13 12:44:00,"The Nervos Network token was one of the best-performing cryptocurrencies on Friday, Sept. 13, as it surged to a high of $0.018, its highest level since June 7. Nervos Network (CKB), a layer-2 network, jumped as investors anticipated more purchases…"
Crypto overexposure is putting on-chain treasuries at risk | Opinion,2024-09-13 11:13:00,Real-world assets could be the survival recipe for on-chain treasuries to ride volatile market cycles.
"Avalanche is at risk as staking yield, active addresses dip",2024-09-12 14:54:00,"Avalanche, the 14th-biggest cryptocurrency, is stuck in a deep bear market amid weak on-chain metrics and falling staking yields. Avalanche active addresses are falling Avalanche (AVAX) was trading at $23.8, down by over 63% from its highest point in March.…"
BNB forms a rare bullish pattern as active addresses rise,2024-09-12 13:21:00,"Binance Coin rose for the fifth consecutive day as on-chain activity showed rising active addresses and transactions in the network. Binance chain active addresses are rising Binance Coin (BNB) rose to an intraday high of $545, its highest level since…"
Survey: Stablecoins on track to settle $5.3t in 2024 despite hurdles,2024-09-12 13:17:00,"Stablecoins settled $3.7 trillion in 2023 and are on pace to reach $5.28 trillion in 2024, with growing usage beyond exchange settlement, new research shows. Stablecoins continue to solidify their role in the global financial landscape, with settlement volumes reaching…"
"ApeCoin surges, more gains likely before ApeChain launch",2024-09-10 12:59:00,"ApeCoin, the popular cryptocurrency launched by the Bored Ape Yacht Club creators, rose to its highest point in three months. ApeCoin (APE) reached a high of $0.892 on Tuesday, Sep. 10, marking its highest point since July 3, and 90%…"
End of an era: The Friend.Tech team relinquished smart contract management,2024-09-09 14:17:00,"Friend.Tech developers have given up managing smart contracts. The Friend.Tech team posted a message on X, announcing the transfer of control to a zero address on the Ethereum network. The developers of the socialfi project have blocked any changes to…"
"Gaming blockchains dominate the industry, and their number will grow | Opinion",2024-09-09 11:08:00,L2/L3 chains are a priority for GameFi-oriented developers today as they ensure unprecedented scalability and customizability.
"Quant, Cardano prices rise as wallet activity spikes: Santiment",2024-09-08 16:51:00,"Quant (QNT) token rose for the second consecutive day, reaching a high of $70, its highest swing since Aug. 26. It rose by over 23% from its lowest point last week but remains 54% below its highest point this year."
"Ethereum DEX volume rises: Uniswap, Curve Finance, Balancer lead",2024-09-08 14:59:00,"Transaction volume in Ethereum decentralized exchanges bounced back even as cryptocurrency prices retreated. Ethereum DEX had robust activity According to DeFi Llama, the volume in Ethereum (ETH) rose by 18% to $9.88 billion as that in other chains retreated. Solana…"
Fantom price sell-off continues as Sonic testnet goes live,2024-09-06 15:00:00,"Fantom token continued its downward trend on Friday, Sept. 6, after the Sonic testnet went live and its transactions rose. Fantom (FTM) price was trading at $0.387, its lowest swing since Aug. 20 and 27% below its highest point in…"
Hedera and Cardano join the DeRec Alliance as founding members,2024-09-05 17:02:00,Cardano developer Input Output and Hedera are the latest cryptocurrency entities to join the Decentralized Recovery Alliance as founding members. The alliance announced on Sept. 5 that the entry of Hedera (HBAR) and Cardano (ADA) completes the list of members…
Market maker DWF Labs hints at synthetic stablecoin,2024-09-05 14:48:00,"Crypto market maker DWF Labs has plans to launch a stablecoin product that may compete with Ethena’s USDE. According to Andrei Grachev, co-founder of DWF Labs, the crypto trading and market-making startup has finalized the design for its synthetic stablecoin.…"
Dragonfly-incubated stablecoin AUSD goes live on Sui,2024-09-05 14:00:00,"The Sui blockchain is broadening its stablecoin offerings by adding Agora’s AUSD, following its earlier launches on Ethereum and Avalanche. Agora, a stablecoin company backed by Dragonfly, has launched its Agora Dollar (AUSD) stablecoin on Sui, the layer-1 blockchain network…"
ApeCoin unveils Blueprint for ApeChain to woo creators,2024-09-04 10:35:00,"ApeCoin has unveiled the Blueprint for ApeChain, highlighting its focus on enhancing the blockchain experience through content, tools, and distribution. Bored Ape Yacht Club-inspired crypto ecosystem ApeCoin has unveiled the “Blueprint” for its layer-2 solution ApeChain, marking a key advancement…"
